total_people,tap_closure_days_per_week,avg_daily_usage,hourly_usage,weekly_usage,monthly_usage,remaining_units,usage_per_person,usage_spike,consumption_risk,leak_detected
1,3,51.84,1.57,480.57,1727.44,2616.12,51.84,0.8277,Low,1
2,4,95.25,2.56,683.86,2629.38,10.82,47.62,0.7,Low,0
3,3,126.46,2.78,933.36,4037.21,6.02,42.15,0.5851,Low,0
3,3,211.03,7.22,1541.89,6168.25,478.03,70.34,0.8124,Medium,0
2,4,77.17,2.56,475.07,2538.73,16.18,38.58,0.735,Low,1
6,3,686.58,19.62,4177.14,20529.26,59.83,114.43,0.7931,Medium,0
3,2,378.0,25.46,2453.52,10485.27,145.71,126.0,1.7148,High,0
8,4,260.43,30.75,2374.05,7486.61,3.96,32.55,2.919,Low,0
4,3,213.12,4.87,1556.2,5985.26,386.8,53.28,0.554,Low,0
2,2,87.77,0.14,790.47,2933.06,13.31,43.88,0.1345,Low,1
4,4,214.17,4.82,1603.76,6890.23,264.3,53.54,0.5151,Low,0
10,3,692.59,2.78,4582.73,22798.49,314.21,69.26,0.1104,Medium,1
4,3,320.53,24.33,2190.41,10314.93,101.59,80.13,1.8469,Medium,0
1,3,81.2,2.96,709.17,2391.0,573.32,81.2,0.857,Medium,0
7,4,234.66,16.53,1757.82,6600.4,586.92,33.52,1.7324,Low,0
2,3,65.05,1.48,393.79,1887.98,306.75,32.52,0.5963,Low,1
5,3,226.81,30.87,2170.56,6168.55,60.12,45.36,3.1549,Low,1
4,0,331.29,30.39,2987.44,9838.31,106.29,82.82,2.2274,Medium,0
3,3,229.65,16.12,1786.11,7088.34,144.27,76.55,1.7192,Low,0
2,3,135.29,16.92,1243.36,4488.05,49.4,67.64,2.9686,Low,1
7,2,360.69,8.28,2341.84,11130.15,130.26,51.53,0.4557,Low,0
7,2,433.27,11.34,3214.88,13023.03,542.27,61.9,0.5295,Medium,1
4,4,271.5,29.4,2053.28,8933.46,12.45,67.88,2.5961,Low,1
2,3,192.36,25.06,1518.75,5512.87,80.49,96.18,3.1374,Medium,1
1,3,59.83,0.14,481.97,1827.95,5.13,59.83,0.01,Low,0
2,4,77.2,10.47,701.12,2063.94,135.01,38.6,3.2439,Low,1
4,4,484.69,72.89,3949.18,15742.39,55.92,121.17,3.5351,Medium,1
3,1,219.85,0.31,1735.57,6023.95,73.83,73.28,0.01,Medium,0
1,4,109.11,4.18,706.78,3313.1,1448.2,109.11,1.0856,Medium,0
3,2,210.55,5.12,1876.31,5673.04,482.11,70.18,0.5897,Medium,0
5,2,881.75,97.94,6764.11,23443.45,3.41,176.35,2.9848,High,1
6,1,276.28,26.06,1832.84,8772.43,140.05,46.05,2.2562,Low,0
4,3,508.56,21.08,3576.09,15601.57,55.42,127.14,0.9293,Medium,0
5,3,114.85,3.75,1017.11,3327.81,28.99,22.97,0.8103,Low,0
3,4,167.01,0.19,1315.39,4594.55,31.05,55.67,0.0206,Low,0
3,0,196.84,3.46,1250.19,5711.64,26.7,65.61,0.4201,Medium,0
5,2,314.66,0.55,2237.23,9355.33,248.83,62.93,0.01,Medium,0
5,3,302.15,7.49,2298.8,9006.35,8.21,60.43,0.6442,Low,0
3,3,224.1,0.79,1634.56,7105.52,83.16,74.7,0.1412,Medium,0
4,1,194.82,1.1,1161.24,5786.67,159.13,48.7,0.0502,Low,0
7,4,380.41,6.89,2815.63,10329.43,11.82,54.34,0.4519,Low,0
4,4,200.05,20.08,1260.15,5947.91,41.85,50.01,2.4311,Low,0
4,3,211.11,6.56,1680.75,6217.7,91.75,52.78,0.4178,Low,0
5,3,306.23,11.68,2037.09,9218.38,4.61,61.25,0.9972,Low,1
1,3,56.02,1.49,381.16,1777.38,214.3,56.02,0.6598,Low,0
4,3,538.02,19.42,3410.97,14373.19,14.86,134.5,0.7346,High,0
7,3,451.13,35.49,2756.17,13255.74,93.89,64.45,2.0669,Low,0
3,3,149.28,5.3,943.07,4866.16,82.78,49.76,1.0096,Low,1
2,3,111.83,0.26,787.29,3005.99,182.44,55.92,0.1152,Low,0
4,3,140.55,0.15,1068.73,4670.22,5.84,35.14,0.0201,Low,1
2,3,113.14,0.28,806.63,3330.47,316.13,56.57,0.0591,Low,0
4,2,547.09,67.45,4036.77,16700.07,20.23,136.77,2.8555,High,0
2,2,119.71,2.8,1076.91,3809.0,132.42,59.86,0.3655,Medium,0
4,0,375.43,9.79,2562.3,12179.82,503.14,93.86,0.5218,Medium,1
4,3,201.59,5.58,1244.12,6434.83,4.85,50.4,0.5714,Low,1
3,5,163.64,0.21,965.75,5134.33,105.36,54.55,0.01,Low,0
3,3,135.88,0.53,1143.82,4038.98,2833.3,45.29,0.0204,Low,0
2,2,146.48,12.8,987.1,4288.02,0.8,73.24,1.9835,Medium,0
3,0,206.04,16.64,1385.81,5634.3,221.94,68.68,1.9968,Medium,0
3,3,247.23,18.8,2462.94,7140.08,409.37,82.41,1.8299,Medium,0
2,5,80.44,8.38,626.58,2293.39,72.2,40.22,2.3992,Low,0
5,5,255.13,0.86,2086.06,7109.72,6.56,51.03,0.01,Low,1
5,1,298.52,0.88,1794.74,8032.13,130.97,59.7,0.1051,Medium,0
2,4,310.96,34.22,1971.16,9044.94,7.43,155.48,2.6617,High,1
1,2,56.09,1.04,363.06,1497.18,347.16,56.09,0.3797,Low,0
1,4,54.25,3.86,358.66,1699.29,9.88,54.25,1.6916,Low,0
4,4,416.21,37.0,3151.42,11215.3,116.62,104.05,2.1126,Medium,0
2,0,97.67,2.65,691.65,3060.41,2978.76,48.84,0.5824,Low,0
1,2,38.57,0.16,248.52,1153.38,112.57,38.57,0.1067,Low,0
3,1,209.96,14.01,1197.54,5778.31,5.98,69.99,1.6443,Medium,1
8,3,294.67,83.7,2839.84,8518.76,14.2,36.83,6.8121,Low,1
5,0,281.34,24.96,1800.41,7943.07,104.79,56.27,2.1661,Low,0
6,3,422.15,1.01,4020.35,12177.79,20.72,70.36,0.0745,Medium,0
2,3,342.87,6.92,2763.09,9697.1,147.26,171.44,0.5323,High,1
1,3,45.35,1.28,283.67,1502.61,396.03,45.35,0.7197,Low,1
1,3,70.87,2.31,662.74,2157.34,571.81,70.87,0.7167,Medium,0
7,5,275.53,8.19,1788.29,7323.52,10.69,39.36,0.8404,Low,0
3,2,102.85,3.65,731.62,3297.92,576.39,34.28,0.9363,Low,0
3,4,127.95,14.01,1012.15,4210.0,59.35,42.65,2.646,Low,1
3,3,109.86,4.14,749.44,3599.06,116.93,36.62,1.1273,Low,1
5,3,197.84,3.09,1160.1,5421.16,91.73,39.57,0.3693,Low,0
3,3,166.05,15.78,1401.9,5094.75,249.43,55.35,2.418,Low,0
4,2,262.67,7.72,1475.44,7333.97,16.55,65.67,0.6133,Medium,0
10,3,551.57,16.24,5511.22,16041.25,7.98,55.16,0.7654,Low,1
3,4,179.96,16.13,1271.65,5443.26,45.39,59.99,2.0881,Low,1
4,5,173.82,5.17,1190.9,4745.94,53.21,43.46,0.6985,Low,0
4,3,153.28,0.55,1234.48,5007.23,40.33,38.32,0.1483,Low,1
5,3,308.29,30.76,1696.95,9978.0,96.94,61.66,2.4282,Low,0
2,3,125.52,3.9,1102.65,3674.8,138.97,62.76,0.6749,Low,0
2,4,87.71,9.59,722.83,2590.7,371.75,43.86,2.6288,Low,0
5,2,694.88,20.13,4679.61,18722.76,331.12,138.98,0.5418,High,0
3,3,367.41,9.87,2641.38,10720.54,1238.26,122.47,0.7681,Medium,0
7,3,322.82,18.43,2488.17,10141.74,1.3,46.12,1.3934,Low,1
4,4,161.44,0.65,1035.68,5399.5,2.12,40.36,0.01,Low,1
4,2,190.04,7.14,1534.89,5781.94,582.99,47.51,0.8131,Low,0
1,3,36.54,1.31,282.43,1124.55,11.15,36.54,0.7227,Low,0
5,3,231.78,0.8,1886.61,6610.22,182.72,46.36,0.01,Low,0
5,2,591.25,41.51,3653.89,19757.4,346.3,118.25,1.6706,High,1
4,2,473.41,36.63,3498.93,14460.39,75.53,118.35,1.7836,High,0
2,4,50.49,0.21,294.48,1638.43,8.48,25.24,0.085,Low,1
7,3,342.67,21.72,2095.16,9409.22,589.35,48.95,1.5065,Low,0
3,3,157.67,0.69,1027.47,5010.58,117.56,52.56,0.1841,Low,0
2,5,83.75,2.53,480.09,2316.1,427.54,41.88,0.7772,Low,0
9,3,361.05,0.75,3633.86,10532.48,360.68,40.12,0.0649,Low,0
5,4,196.64,4.56,1406.75,5791.94,2894.44,39.33,0.5412,Low,0
3,3,160.15,3.79,900.94,4305.35,9.42,53.38,0.5202,Low,0
7,3,243.96,1.38,1724.27,6877.36,90.88,34.85,0.1076,Low,0
1,1,118.77,4.55,869.97,3894.49,13.71,118.77,0.8422,High,1
1,4,74.22,7.85,683.76,2056.79,599.33,74.22,2.5141,Medium,0
5,2,301.86,1.79,1975.01,9412.04,114.05,60.37,0.266,Medium,0
2,3,81.37,1.73,594.19,2219.34,22.04,40.68,0.6208,Low,0
7,4,419.6,12.19,2598.53,11888.48,36.25,59.94,0.6169,Low,0
6,3,311.62,29.0,2552.2,8776.68,3.71,51.94,2.1529,Low,1
3,0,291.74,24.11,1742.36,7706.73,89.44,97.25,1.9488,High,0
6,5,214.0,4.18,1575.47,6762.54,2.85,35.67,0.479,Low,1
1,0,91.41,7.03,732.34,2722.85,146.53,91.41,1.7896,Medium,0
4,1,383.04,8.42,3407.69,12753.32,66.81,95.76,0.6368,High,1
7,2,496.12,11.99,4365.45,13385.93,82.43,70.87,0.7048,Medium,1
6,3,178.27,11.16,1263.39,5684.56,6.17,29.71,1.5774,Low,0
3,5,401.25,1.85,2545.24,13368.16,430.24,133.75,0.01,High,1
2,4,110.65,9.58,661.64,3559.22,291.93,55.32,2.1418,Low,0
2,3,101.92,0.54,753.74,3220.07,83.5,50.96,0.0933,Low,0
4,4,679.05,3.73,4838.43,19916.13,5.8,169.76,0.255,High,1
4,3,243.62,7.67,1776.58,7847.59,14.03,60.9,0.6643,Low,0
1,3,57.49,1.31,363.12,1632.41,2.95,57.49,0.616,Low,0
3,4,99.4,1.66,656.73,2855.89,5.26,33.13,0.4977,Low,0
6,2,751.9,25.6,4783.79,22599.06,369.98,125.32,0.9843,High,0
3,2,428.89,39.06,3385.77,13792.9,11.85,142.96,2.2402,High,0
2,3,109.19,3.66,755.38,3313.16,128.81,54.6,0.7748,Low,0
7,1,852.29,49.01,4742.14,23566.59,24.01,121.76,1.3158,High,0
2,5,130.17,9.08,728.47,3714.3,8.78,65.08,1.5812,Low,0
5,4,295.75,17.87,2126.31,9638.48,3.62,59.15,1.5046,Low,1
2,2,69.36,1.56,402.2,1995.69,114.87,34.68,0.3506,Low,0
3,2,164.15,5.08,914.46,5341.35,66.16,54.72,0.9384,Low,1
3,5,217.0,0.9,1992.11,6566.18,99.82,72.33,0.1198,Medium,0
4,4,314.42,0.31,2054.16,9986.04,48.37,78.6,0.01,Medium,0
4,3,271.13,6.55,1543.45,9095.31,167.03,67.78,0.6308,Low,1
2,2,81.5,0.4,652.24,2247.7,355.73,40.75,0.1444,Low,0
4,1,248.92,32.38,1732.27,6821.98,130.01,62.23,3.1033,Medium,1
3,3,128.21,4.96,1050.62,4250.29,1.8,42.74,0.9814,Low,1
2,4,126.67,0.63,945.04,3471.68,23.41,63.34,0.2424,Low,0
9,1,517.3,51.01,3401.81,14280.82,2.9,57.48,2.3231,Low,1
6,0,322.02,9.09,2381.25,10441.7,456.6,53.67,0.5422,Low,1
6,3,564.53,4.24,4438.24,14917.15,83.2,94.09,0.094,Medium,0
5,3,222.65,5.96,1453.13,6456.03,104.32,44.53,0.6002,Low,0
2,4,59.35,1.68,416.25,1978.45,5.36,29.68,0.6449,Low,1
4,4,785.87,68.53,4837.21,25274.47,13.86,196.47,2.0636,High,1
6,3,302.49,7.73,2240.09,9324.81,286.08,50.42,0.5869,Low,0
1,4,46.84,3.01,295.24,1543.14,7.26,46.84,1.5604,Low,1
3,3,196.03,16.62,1363.66,6076.61,14.94,65.34,2.1498,Low,0
3,2,174.18,22.3,1506.23,4746.5,8.46,58.06,3.0964,Medium,0
2,2,77.81,42.23,690.82,2464.57,33.96,38.9,12.0,Low,1
3,2,192.17,6.13,1337.16,5605.99,0.83,64.06,0.8238,Medium,1
9,5,976.82,29.19,5942.07,27715.72,367.2,108.54,0.6703,Medium,0
5,4,582.5,3.18,4170.46,16172.6,130.82,116.5,0.198,Medium,0
2,1,87.13,10.96,667.01,2391.66,2701.56,43.56,2.9603,Low,1
4,3,334.9,247.43,3214.33,10004.28,126.79,83.72,12.0,Medium,1
2,3,76.63,2.05,710.13,2492.73,2.74,38.32,0.5707,Low,1
4,3,95.61,2.51,550.44,2678.93,100.39,23.9,0.5626,Low,0
6,2,263.82,8.98,1941.31,7234.73,20.88,43.97,0.775,Low,0
4,2,180.28,5.36,1087.03,4815.52,88.64,45.07,0.8311,Low,0
5,4,188.86,0.44,1351.74,5788.33,393.58,37.77,0.0152,Low,0
3,5,160.54,5.43,1313.12,4337.82,75.6,53.51,0.85,Low,0
4,2,777.11,68.39,4929.23,22407.2,1158.63,194.28,2.0465,High,1
5,2,353.69,10.41,2621.5,11702.6,80.5,70.74,0.8561,Low,1
5,3,969.82,23.86,5958.4,26311.16,126.87,193.96,0.5192,High,1
4,3,171.99,0.23,1238.21,4973.87,62.49,43.0,0.01,Low,1
8,2,586.37,47.36,3320.5,18465.47,58.75,73.3,2.0668,Medium,0
5,3,207.13,17.38,1970.38,5954.58,91.31,41.43,2.2297,Low,0
5,4,257.04,7.76,2042.39,8159.34,75.48,51.41,0.8235,Low,0
6,2,600.96,34.06,3988.59,19442.3,1798.97,100.16,1.4802,High,0
2,1,117.76,2.65,783.19,3414.18,10.03,58.88,0.3973,Medium,0
3,4,237.11,8.1,2255.67,7120.0,170.57,79.04,0.797,Medium,0
4,4,214.39,6.22,1802.87,6179.81,73.03,53.6,0.6576,Low,0
3,3,400.64,26.23,2802.28,11387.8,119.13,133.55,1.5155,High,0
6,1,402.58,27.06,2541.03,12907.92,19.06,67.1,1.5848,Medium,0
1,4,40.65,0.99,333.4,1308.13,12.25,40.65,0.6394,Low,0
2,2,178.03,27.19,1478.9,5438.83,576.37,89.02,3.6592,Medium,1
6,2,395.13,1.84,2443.02,12824.05,94.26,65.86,0.2507,Medium,1
1,3,99.64,13.95,884.82,2917.3,552.72,99.64,3.3795,Medium,1
2,4,56.27,0.99,359.36,1765.51,1.19,28.14,0.3366,Low,0
3,5,102.23,2.11,613.16,3071.11,210.26,34.08,0.6708,Low,0
5,3,188.74,17.5,1208.48,5369.74,49.79,37.75,2.1034,Low,0
4,5,128.78,0.42,977.58,3422.09,178.58,32.2,0.1777,Low,0
7,3,474.2,3.56,4252.07,14567.2,149.49,67.74,0.1526,Low,0
2,0,145.2,4.09,1142.9,4518.56,4.28,72.6,0.6939,Medium,0
6,2,371.28,42.63,2597.29,10784.4,122.32,61.88,2.7056,High,0
2,2,173.28,15.36,1568.26,4598.94,26.18,86.64,2.1515,Medium,0
2,4,84.83,2.38,593.78,2738.0,591.34,42.42,0.657,Low,0
3,2,478.22,18.06,2620.67,15071.72,23.39,159.41,0.8385,High,0
1,2,41.35,2.63,238.43,1216.73,444.16,41.35,1.5003,Low,0
3,3,334.5,37.43,3002.75,10848.7,406.64,111.5,2.7826,Medium,1
3,2,143.58,2.39,890.15,4685.24,8.35,47.86,0.2296,Low,1
2,3,106.49,0.62,755.32,3310.95,1278.2,53.24,0.2055,Low,0
6,0,317.73,39.27,2926.67,9180.61,312.35,52.96,2.9673,Low,1
3,3,113.1,8.82,843.92,3012.28,79.25,37.7,1.8508,Low,0
9,4,623.75,26.41,5397.55,20673.01,2964.16,69.31,1.138,Low,1
6,4,129.59,10.17,1034.41,3806.72,810.04,21.6,1.8313,Low,0
2,1,308.12,1.86,2695.12,10018.11,112.07,154.06,0.0346,High,1
4,3,283.59,5.31,2223.41,8266.12,438.2,70.9,0.5072,Medium,0
4,1,201.02,9.39,1411.01,5466.95,6.57,50.26,1.0114,Low,0
5,1,247.07,0.99,1684.96,7004.39,85.55,49.41,0.081,Low,0
6,3,229.68,7.78,1753.81,6353.75,8.31,38.28,0.8328,Low,0
4,3,125.21,25.72,1039.38,3629.92,110.51,31.3,4.9447,Low,1
1,1,192.41,11.55,1404.1,5403.61,1782.76,192.41,1.5381,High,1
3,3,166.2,9.41,1113.12,5435.97,570.33,55.4,1.363,Low,1
6,2,387.03,41.97,3391.59,10869.02,77.26,64.5,2.7343,Medium,0
5,3,338.94,8.5,2623.0,10529.34,95.56,67.79,0.4597,Low,0
6,2,212.96,7.08,1538.41,7022.1,2879.45,35.49,0.6888,Low,1
4,4,130.8,12.11,882.25,4019.17,1884.36,32.7,2.3401,Low,0
1,3,46.36,3.98,311.5,1466.77,66.36,46.36,2.0912,Low,0
8,2,318.55,1.92,2012.09,9574.7,273.76,39.82,0.1837,Low,0
7,0,515.07,50.04,4572.27,13600.52,1893.88,73.58,2.2404,Medium,0
2,4,332.46,0.46,2503.07,10319.57,31.74,166.23,0.01,High,1
1,3,67.64,4.16,479.69,2194.58,134.75,67.64,1.4753,Medium,1
4,3,275.19,23.88,1633.17,8084.88,5.57,68.8,2.06,Medium,1
5,3,220.9,0.25,1556.48,7290.06,1.44,44.18,0.01,Low,1
3,4,151.24,3.51,873.12,4401.15,13.31,50.41,0.4266,Low,0
2,3,131.13,12.87,808.06,4005.44,51.09,65.56,2.2067,Low,0
4,3,149.86,15.07,1013.12,4435.3,162.08,37.47,2.4254,Low,0
3,0,186.78,17.23,1289.7,5367.85,240.54,62.26,2.2994,Medium,0
3,4,121.48,1.99,784.85,3268.59,1195.03,40.49,0.268,Low,0
4,3,702.66,83.0,4829.31,21916.98,11.84,175.66,2.743,High,1
6,2,262.01,131.37,1845.43,8472.28,75.93,43.67,12.0,Low,1
4,3,307.49,25.17,2079.2,10110.42,422.14,76.87,1.9198,Medium,1
5,3,452.2,32.64,3796.78,12146.17,195.76,90.44,1.8089,Medium,0
4,3,187.75,8.59,1600.37,5991.61,118.39,46.94,1.1575,Low,0
4,4,110.06,0.53,826.97,3595.16,15.29,27.52,0.1159,Low,1
3,3,173.57,15.6,1124.01,5298.08,264.54,57.86,2.1231,Low,0
3,5,127.46,0.13,1110.42,3545.5,45.14,42.49,0.188,Low,0
3,4,173.51,7.56,1340.38,5454.13,8.05,57.84,1.0292,Low,0
7,4,418.41,42.65,3629.1,12723.91,537.09,59.77,2.4019,Low,0
6,2,331.14,9.84,2177.21,8760.3,2.23,55.19,0.7051,Low,1
4,1,379.84,29.06,2877.37,10985.99,285.03,94.96,1.8963,Medium,0
7,3,365.45,9.69,2186.29,11747.85,12.33,52.21,0.8258,Low,0
6,2,787.41,12.42,4248.44,25323.31,3.23,131.23,0.3361,High,1
7,1,407.45,32.22,3821.37,13036.39,385.11,58.21,2.0518,Medium,0
2,1,121.59,3.26,804.86,3853.79,8.17,60.8,0.5075,Medium,0
5,2,111.49,0.71,800.79,3458.56,299.12,22.3,0.0778,Low,0
4,3,320.36,53.08,2731.86,9376.84,9.7,80.09,4.0763,Low,0
5,4,136.08,4.78,957.52,4510.37,316.09,27.22,0.8612,Low,1
2,3,128.2,68.61,952.39,4257.31,2.93,64.1,12.0,Low,1
5,3,159.77,3.09,999.27,4754.65,31.56,31.95,0.4099,Low,0
3,4,615.11,22.99,3473.0,18710.74,77.28,205.04,0.8677,High,1
6,3,405.68,55.98,3341.43,11176.51,2686.84,67.61,3.29,Low,1
5,3,633.82,1.51,4043.98,18154.24,44.89,126.76,0.0529,Medium,0
2,2,201.26,5.5,1522.15,5720.43,1547.21,100.63,0.7079,Medium,0
2,4,73.14,0.16,592.09,2443.11,6.87,36.57,0.0295,Low,1
5,3,676.44,93.94,5267.86,20778.35,263.03,135.29,3.2911,High,1
4,3,226.3,15.01,1495.5,6588.36,200.73,56.58,1.7272,Low,0
4,3,161.47,4.06,1145.17,4502.29,45.74,40.37,0.5606,Low,0
5,4,474.37,22.06,4294.3,14782.72,8.32,94.87,1.0584,Medium,0
6,2,163.62,12.48,1451.9,5382.85,1860.69,27.27,1.8524,Low,1
2,3,74.52,0.38,530.84,2291.71,6.97,37.26,0.0957,Low,0
4,1,406.65,14.18,2391.21,12726.8,1182.98,101.66,0.8296,Medium,0
6,1,501.8,10.4,3571.68,13387.74,62.4,83.63,0.4822,Medium,0
6,3,231.13,16.01,1467.02,6379.35,110.38,38.52,1.8089,Low,0
2,3,128.5,4.72,1128.22,3654.11,32.72,64.25,0.9272,Low,0
1,3,36.01,0.13,221.98,1131.31,14.9,36.01,0.01,Low,0
2,5,193.12,6.27,1627.47,6085.51,131.29,96.56,0.7802,Medium,0
7,4,371.63,9.65,2539.08,12184.9,129.83,53.09,0.6796,Low,1
3,3,178.62,6.93,1189.96,5073.14,49.59,59.54,0.9339,Low,0
3,3,290.05,8.98,2181.54,7839.46,63.12,96.68,0.6498,Medium,0
1,3,82.9,4.9,474.37,2394.25,143.83,82.9,1.4075,Medium,0
1,1,77.29,4.2,459.07,2557.49,148.62,77.29,1.2695,Medium,1
4,5,191.02,13.57,1411.16,5993.45,1008.13,47.76,1.6577,Low,1
4,5,274.71,21.93,2045.3,8398.67,12.55,68.68,1.9182,Medium,0
4,4,196.66,3.57,1224.78,5822.8,1866.8,49.16,0.4564,Low,0
1,3,78.34,7.56,603.79,2213.75,113.02,78.34,2.2149,Low,0
3,3,154.08,4.3,1092.89,4809.67,107.15,51.36,0.7415,Low,1
5,3,215.25,28.08,2088.27,5901.53,57.51,43.05,3.1418,Low,1
2,2,153.16,12.38,1255.76,4843.56,102.15,76.58,2.0004,Medium,0
6,4,242.94,0.96,1563.01,6499.16,146.19,40.49,0.0271,Low,0
2,2,105.83,0.75,858.6,2924.36,546.27,52.92,0.1112,Low,0
2,4,83.4,6.12,641.6,2633.4,360.74,41.7,1.6696,Low,0
3,4,99.31,0.51,612.08,2745.55,107.64,33.1,0.0475,Low,0
7,2,311.18,13.46,3184.6,8423.48,471.47,44.45,1.0519,Low,0
3,3,226.09,20.86,1639.68,5981.33,520.78,75.36,2.1872,Medium,0
4,4,219.68,1.24,1672.48,6875.75,117.29,54.92,0.1226,Low,0
4,5,187.01,6.45,1313.58,5912.14,5.13,46.75,0.8117,Low,1
2,4,71.66,1.66,469.33,2348.17,1383.69,35.83,0.7112,Low,1
2,5,111.13,8.48,833.44,3219.62,7.32,55.56,1.9816,Low,0
7,4,428.83,250.8,3033.43,14038.02,91.69,61.26,12.0,Low,1
2,5,94.5,2.78,671.1,2807.12,67.94,47.25,0.683,Low,0
5,3,236.17,1.15,1634.26,7304.84,496.64,47.23,0.1973,Low,0
8,2,379.9,10.43,3518.47,10203.8,14.22,47.49,0.6733,Low,0
1,3,50.54,1.72,331.18,1504.26,299.17,50.54,0.9236,Low,0
3,2,129.72,10.41,934.6,3789.19,7.68,43.24,1.8711,Low,0
2,3,114.46,4.71,1025.78,3568.38,944.64,57.23,0.9535,Low,0
2,3,89.95,6.55,660.92,2547.07,243.01,44.98,1.7864,Low,0
1,4,26.03,4.11,210.29,754.32,324.22,26.03,3.6724,Low,1
4,3,214.07,25.65,1531.11,6853.89,26.26,53.52,2.9386,Low,1
5,3,398.05,39.91,2634.74,13056.75,587.96,79.61,2.4538,Medium,1
4,4,150.06,0.23,866.14,4001.79,11.59,37.52,0.01,Low,0
7,3,180.61,18.4,1267.51,5983.37,126.34,25.8,2.4227,Low,1
2,3,156.74,18.08,1055.07,4234.79,3.9,78.37,2.7819,Low,0
3,4,95.6,7.7,689.29,2773.87,59.47,31.87,1.9827,Low,0
3,2,415.07,10.7,2859.76,12541.45,4.49,138.36,0.5787,High,1
2,1,122.66,0.48,996.69,3424.52,67.33,61.33,0.1245,Medium,0
2,3,161.1,4.18,942.44,4400.75,80.69,80.55,0.5317,Low,0
3,3,149.36,11.9,1100.02,4920.59,130.5,49.79,1.8218,Low,1
6,3,420.22,11.39,2954.09,12686.44,26.88,70.04,0.6081,Medium,0
7,4,396.88,28.31,2250.85,12975.7,210.34,56.7,1.7132,Low,1
2,3,112.73,3.63,808.58,3317.44,147.5,56.36,0.8659,Low,0
6,5,798.85,1.13,4731.13,23755.49,385.83,133.14,0.0489,High,0
6,1,317.08,21.45,1805.43,9539.58,67.34,52.85,1.6584,Low,0
3,3,148.73,0.19,1119.07,4849.26,2.89,49.58,0.01,Low,1
1,3,62.7,1.84,442.59,1854.72,292.97,62.7,0.7254,Low,0
10,2,521.86,57.74,4963.16,16023.88,8.16,52.19,2.7135,Low,0
4,3,182.64,4.1,1316.03,5016.45,116.04,45.66,0.5309,Low,0
9,4,327.82,1.15,2084.68,10218.63,128.8,36.42,0.0298,Low,0
3,4,227.76,14.19,1529.23,7005.12,0.85,75.92,1.5427,Medium,1
3,2,265.62,22.84,1723.48,7129.98,149.78,88.54,2.0028,Medium,0
2,3,108.15,44.56,771.67,3238.01,73.66,54.08,9.8614,Low,1
9,3,719.06,16.38,4588.11,23375.96,140.46,79.9,0.5819,Medium,0
2,4,100.99,2.66,665.91,3099.72,181.89,50.5,0.488,Low,0
1,2,50.77,5.89,294.02,1533.78,375.56,50.77,2.8318,Low,1
4,3,508.04,2.25,4569.03,13938.31,1.02,127.01,0.01,Medium,1
3,1,214.96,0.43,1834.4,5950.24,499.43,71.65,0.01,Medium,0
2,3,79.54,6.17,578.16,2423.22,494.22,39.77,1.9837,Low,0
4,2,215.09,0.17,1261.13,5928.61,37.47,53.77,0.1012,Low,0
3,2,227.08,4.26,1687.31,6282.29,74.81,75.69,0.5579,Medium,0
3,2,98.16,7.13,575.98,3048.94,386.19,32.72,1.8341,Low,0
1,4,72.92,6.06,520.8,1959.28,434.12,72.92,1.9307,Low,0
4,2,288.0,27.57,2446.5,7909.18,60.48,72.0,2.2411,Medium,0
2,3,94.79,12.33,761.75,3114.25,1.81,47.4,3.1427,Low,1
2,3,117.55,3.39,1134.62,3351.03,57.63,58.78,0.702,Low,0
5,4,220.42,5.31,1765.82,7226.44,63.44,44.08,0.6467,Low,1
3,2,83.71,3.13,627.99,2786.09,587.38,27.9,0.9548,Low,1
2,5,71.66,2.43,468.6,2204.88,1548.64,35.83,0.7243,Low,0
4,2,223.62,4.56,1451.44,6343.47,124.27,55.9,0.5606,Low,0
2,3,354.56,21.16,2551.8,11228.49,63.16,177.28,1.4837,High,1
2,3,94.33,2.51,828.03,2992.32,146.33,47.16,0.6898,Low,0
4,3,462.8,15.36,2707.58,12894.64,175.61,115.7,0.9715,Medium,0
5,4,302.67,10.07,1821.75,8014.6,2342.64,60.53,0.8498,Low,0
5,1,601.61,2.14,4677.27,17442.91,62.41,120.32,0.0177,High,0
3,3,139.44,4.82,1300.63,3929.65,208.45,46.48,0.7165,Low,0
3,3,151.45,13.13,1067.61,4452.78,50.14,50.48,2.0504,Low,0
5,3,331.57,35.17,2514.71,8902.58,85.82,66.31,2.3909,Low,0
2,3,63.1,1.73,609.81,1979.12,20.74,31.55,0.6211,Low,0
2,2,151.12,16.7,861.43,4834.57,124.46,75.56,2.6544,Medium,0
4,3,174.79,0.33,1072.35,5127.75,14.65,43.7,0.1348,Low,0
3,1,131.5,3.99,1156.57,4074.86,156.65,43.83,0.7175,Low,0
5,4,314.07,8.48,2073.51,9614.58,84.8,62.81,0.6726,Low,0
2,3,104.03,3.32,811.04,3445.76,247.73,52.02,0.8064,Low,1
3,3,261.63,0.5,1801.73,7061.22,2.07,87.21,0.0277,Medium,1
6,1,1307.12,106.69,9572.87,42681.59,14.09,217.85,2.0145,High,1
3,1,227.0,8.07,1567.33,6355.38,232.08,75.67,0.8793,Medium,0
4,2,213.79,4.35,1800.67,7180.87,89.64,53.45,0.3489,Low,1
1,4,85.96,0.37,725.36,2554.32,787.28,85.96,0.1845,Medium,0
